ID,Year,City,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Frequency_Visit,PPA,Spending,Segmentation,NPS_P3M,NPS_P3M_Group
123950,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
124287,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
132628,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
135039,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
135376,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
136138,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
137868,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138104,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138383,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138409,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
138529,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138554,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
138580,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
138703,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138814,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
138838,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
139914,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
139996,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
140034,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
140145,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
140253,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
140735,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Highlands Coffee,15.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
92022,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
92078,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
94132,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
97234,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
98052,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
100512,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
103026,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
106234,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
108905,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
109162,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
109165,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
109169,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
111430,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
111761,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
112031,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
112226,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
112525,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
112586,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
113050,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
115904,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
118024,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
118027,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
118028,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
118200,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
118215,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
119803,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
120066,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
120132,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
121216,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
121569,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
121571,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
121574,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
121629,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
121690,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
123554,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
123635,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
123940,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
123953,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
124053,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
124185,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
124557,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
124742,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
125497,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
125736,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
125745,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
125861,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
125891,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
125901,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
132904,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
133563,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
133641,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
134379,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
134444,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
134476,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
134567,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
134578,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
134582,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
134673,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
134899,2017,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
134950,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
134968,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
134975,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
135013,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
135035,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
135067,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
135173,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
135357,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
135364,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
135905,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138100,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138118,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138187,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
138189,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),8.0,Passive
138290,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138352,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
138355,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),5.0,Detractive
138420,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138446,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
138449,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),9.0,Promoter
138477,2017,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),7.0,Detractive
138485,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138506,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
138527,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know a little,Highlands Coffee,Highlands Coffee,Unknown,4.0,,,Seg.04 - Super Premium (VND 100K+),10.0,Promoter
